"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"EFNB2.3",4.85180130867574e-102,-1.7507380366327,0.218,0.382,1.45554039260272e-98,"Notochord","EFNB2"
"MYL6.4",5.07015165917939e-102,1.03907133054115,0.604,0.364,1.52104549775382e-98,"Notochord","MYL6"
"RASSF4",6.97816629111989e-102,5.085139270801,0.393,0.176,2.09344988733597e-98,"Notochord","RASSF4"
"GALNT3",2.98062337384121e-101,2.69491228835617,0.434,0.047,8.94187012152364e-98,"Notochord","GALNT3"
"IL13RA1.2",3.90856683118972e-101,2.99693874858697,0.419,0.151,1.17257004935692e-97,"Notochord","IL13RA1"
"FKBP14.4",4.33166819194698e-101,2.52355797732509,0.532,0.232,1.29950045758409e-97,"Notochord","FKBP14"
"TLE4.3",8.91830873435973e-101,-2.02229625387153,0.176,0.42,2.67549262030792e-97,"Notochord","TLE4"
"SEPTIN6.3",3.39851344782937e-100,0.62863915616209,0.599,0.347,1.01955403434881e-96,"Notochord","SEPTIN6"
"MID2",3.46786755633214e-100,3.51333151269927,0.377,0.107,1.04036026689964e-96,"Notochord","MID2"
"IL1R1",9.35497504936547e-100,4.67937340403666,0.374,0.08,2.80649251480964e-96,"Notochord","IL1R1"
"PIK3CD-AS2.1",1.06237211850714e-99,1.40340860538208,0.39,0.147,3.18711635552143e-96,"Notochord","PIK3CD-AS2"
"SPTBN1.4",3.9716884769843e-99,4.5737738477511,0.604,0.361,1.19150654309529e-95,"Notochord","SPTBN1"
"C1GALT1.3",5.97671566189845e-99,1.99714578811516,0.515,0.298,1.79301469856953e-95,"Notochord","C1GALT1"
"MYL9.4",1.04111327806384e-98,1.67790477786799,0.542,0.306,3.12333983419153e-95,"Notochord","MYL9"
"ESPN",1.287783398865e-98,0.519631194648904,0.295,0.06,3.86335019659501e-95,"Notochord","ESPN"
"STK39",1.34472154100674e-98,1.98563600527063,0.365,0.155,4.03416462302023e-95,"Notochord","STK39"
"MANF.4",3.1225442200443e-98,1.08087947611706,0.609,0.382,9.36763266013291e-95,"Notochord","MANF"
"LINC00632.4",9.31850146583732e-98,9.30546746246001,0.535,0.292,2.7955504397512e-94,"Notochord","LINC00632"
"LINC00511",1.23169728141661e-97,5.28017770171163,0.466,0.12,3.69509184424983e-94,"Notochord","LINC00511"
"IFFO2",4.53558309802289e-97,3.94052949323327,0.379,0.077,1.36067492940687e-93,"Notochord","IFFO2"
"C1QTNF3",5.44867725660466e-97,11.5773807503124,0.428,0.134,1.6346031769814e-93,"Notochord","C1QTNF3"
"SULT1C4.1",6.43108877726971e-97,1.90164966656999,0.407,0.123,1.92932663318091e-93,"Notochord","SULT1C4"
"SLC25A5.3",7.7688338792778e-97,-1.35139826488078,0.242,0.461,2.33065016378334e-93,"Notochord","SLC25A5"
"DAPL1.1",1.01175801302418e-96,-5.39327807351624,0.326,0.139,3.03527403907255e-93,"Notochord","DAPL1"
"AC012645.1",1.46357658094952e-96,2.92758676125967,0.334,0.096,4.39072974284855e-93,"Notochord","AC012645.1"
"TNFRSF1B.1",2.07583077382775e-96,1.40259561049108,0.385,0.161,6.22749232148324e-93,"Notochord","TNFRSF1B"
"GSN.3",4.79403329183944e-96,1.44793844483351,0.591,0.396,1.43820998755183e-92,"Notochord","GSN"
"PLEKHH2.1",6.74436599955318e-96,3.55760483723685,0.364,0.101,2.02330979986595e-92,"Notochord","PLEKHH2"
"OPTN.3",1.1967761704765e-95,2.36567436824845,0.421,0.235,3.5903285114295e-92,"Notochord","OPTN"
"SPAG1",2.06576625678623e-95,2.68615024061889,0.332,0.089,6.19729877035869e-92,"Notochord","SPAG1"
"BNIP3.4",3.05547361899209e-95,3.79940742585465,0.604,0.374,9.16642085697627e-92,"Notochord","BNIP3"
"MALAT1.4",4.21293714967413e-95,0.855316341869945,0.632,0.357,1.26388114490224e-91,"Notochord","MALAT1"
"TTYH1.4",8.81464344763967e-95,1.0646969756548,0.615,0.377,2.6443930342919e-91,"Notochord","TTYH1"
"CPQ",9.84031935341168e-95,2.35542647344463,0.361,0.09,2.9520958060235e-91,"Notochord","CPQ"
"ID4",1.03995904169078e-94,1.66188822243348,0.458,0.193,3.11987712507233e-91,"Notochord","ID4"
"CD24.4",1.92207925395419e-94,3.14706934409989,0.234,0.426,5.76623776186258e-91,"Notochord","CD24"
"TLE5.3",2.93900509698265e-94,2.24420705515539,0.581,0.373,8.81701529094795e-91,"Notochord","TLE5"
"RUNX1",4.15241545572686e-94,3.56579403647414,0.359,0.066,1.24572463671806e-90,"Notochord","RUNX1"
"ATP6V1G1.4",5.59121083074897e-94,-2.56751048543551,0.65,0.407,1.67736324922469e-90,"Notochord","ATP6V1G1"
"C9orf16.4",6.56284732705189e-94,-9.3425917578997,0.223,0.419,1.96885419811557e-90,"Notochord","C9orf16"
"RIMS1",1.33144052840313e-93,0.443773142400431,0.252,0.062,3.99432158520939e-90,"Notochord","RIMS1"
"PRSS12",1.75400103896108e-93,2.11380262517959,0.433,0.139,5.26200311688324e-90,"Notochord","PRSS12"
"C12orf45.4",4.28112130334724e-93,-2.16492637218473,0.237,0.448,1.28433639100417e-89,"Notochord","C12orf45"
"KBTBD8",4.61569362421441e-93,3.99252135794895,0.386,0.083,1.38470808726432e-89,"Notochord","KBTBD8"
"MYL12A.4",4.7073280370996e-93,-0.366111851508769,0.624,0.379,1.41219841112988e-89,"Notochord","MYL12A"
"EIF5A.3",6.1282994462653e-93,-1.13845781403095,0.24,0.488,1.83848983387959e-89,"Notochord","EIF5A"
"HSP90AB1.4",6.99069054197589e-93,-6.98605429046372,0.296,0.52,2.09720716259277e-89,"Notochord","HSP90AB1"
"ADGRG6",9.78061316552612e-93,-6.49002102634982,0.257,0.099,2.93418394965783e-89,"Notochord","ADGRG6"
"APOE.4",1.50102153072464e-92,-0.501146072250339,0.535,0.324,4.50306459217393e-89,"Notochord","APOE"
"ITPR1",2.3552826529382e-92,-5.47100870320867,0.256,0.154,7.0658479588146e-89,"Notochord","ITPR1"
"PTPRZ1.3",3.14533843934392e-92,-3.17969021688756,0.085,0.378,9.43601531803177e-89,"Notochord","PTPRZ1"
"HOXB3.3",8.37577887506401e-92,-2.96253429341082,0.085,0.398,2.5127336625192e-88,"Notochord","HOXB3"
"TMPRSS2",9.00277093833922e-92,5.10353651959992,0.363,0.052,2.70083128150177e-88,"Notochord","TMPRSS2"
"CAVIN1.1",9.0197361237285e-92,-2.81436057316565,0.25,0.152,2.70592083711855e-88,"Notochord","CAVIN1"
"ACSS3.1",1.65575964151893e-91,5.96887911198045,0.446,0.156,4.96727892455679e-88,"Notochord","ACSS3"
"C9orf24",1.76101985205106e-91,5.98498174711363,0.355,0.05,5.28305955615318e-88,"Notochord","C9orf24"
"PRKG2",3.52560015770626e-91,2.45050636695911,0.353,0.151,1.05768004731188e-87,"Notochord","PRKG2"
"TMSB15A.4",4.27266623625703e-91,-2.35337497918105,0.225,0.468,1.28179987087711e-87,"Notochord","TMSB15A"
"SPTAN1.3",5.96521868552523e-91,0.531713665112188,0.548,0.367,1.78956560565757e-87,"Notochord","SPTAN1"
"BEX3.4",7.88435737554689e-91,1.88360811193834,0.617,0.378,2.36530721266407e-87,"Notochord","BEX3"
"ARNTL",1.00519965390374e-90,6.6707523188672,0.435,0.063,3.01559896171121e-87,"Notochord","ARNTL"
"ARAP2",1.43813697007036e-90,2.40809383385371,0.336,0.074,4.31441091021108e-87,"Notochord","ARAP2"
"CKB.4",1.67378224348562e-90,-3.8245757473091,0.23,0.48,5.02134673045687e-87,"Notochord","CKB"
"PHGDH.3",1.6821189208337e-90,0.362807599428142,0.605,0.371,5.0463567625011e-87,"Notochord","PHGDH"
"HNMT.1",2.48019318731526e-90,3.174245188887,0.405,0.156,7.44057956194577e-87,"Notochord","HNMT"
"HLA-C.4",4.52481641163927e-90,0.265716910314363,0.539,0.339,1.35744492349178e-86,"Notochord","HLA-C"
"EYA2",5.80512542562841e-90,-1.10231136405859,0.295,0.097,1.74153762768852e-86,"Notochord","EYA2"
"GJA1.4",6.26080946640305e-90,-2.29797359104311,0.166,0.392,1.87824283992091e-86,"Notochord","GJA1"
"MAML2.1",8.07730031837946e-90,5.94790399876722,0.463,0.145,2.42319009551384e-86,"Notochord","MAML2"
"BOC.2",1.89192733793347e-89,-2.75353115693594,0.065,0.331,5.67578201380041e-86,"Notochord","BOC"
"RHOC.4",3.50948660143716e-89,-1.39448821773255,0.589,0.326,1.05284598043115e-85,"Notochord","RHOC"
"WAKMAR2.1",4.22703807992901e-89,1.6582391274285,0.302,0.095,1.2681114239787e-85,"Notochord","WAKMAR2"
"SLC16A3.1",4.40671100673881e-89,4.29164039785429,0.277,0.117,1.32201330202164e-85,"Notochord","SLC16A3"
"ENO1.4",1.59140916321591e-88,6.52337937536747,0.655,0.452,4.77422748964772e-85,"Notochord","ENO1"
"RHOB.4",3.06717755095973e-88,4.1824801943505,0.525,0.243,9.20153265287919e-85,"Notochord","RHOB"
"HACD1.4",3.21838838741755e-88,0.577566120578408,0.398,0.238,9.65516516225266e-85,"Notochord","HACD1"
"SNHG3.4",3.57544749891284e-88,-4.9909117922298,0.2,0.424,1.07263424967385e-84,"Notochord","SNHG3"
"GFOD1",8.96200431775409e-88,7.41426853960147,0.387,0.097,2.68860129532623e-84,"Notochord","GFOD1"
"UNC5C.1",2.02312474961175e-87,-3.81751408017636,0.268,0.12,6.06937424883525e-84,"Notochord","UNC5C"
"KIAA0040",5.61652904927423e-87,3.77524436925784,0.382,0.061,1.68495871478227e-83,"Notochord","KIAA0040"
"RNF217",9.81212221584809e-87,9.61940758225528,0.399,0.193,2.94363666475443e-83,"Notochord","RNF217"
"LRRIQ1",1.11282205277277e-86,4.7964870414734,0.315,0.097,3.33846615831832e-83,"Notochord","LRRIQ1"
"C5orf49",1.6272616519973e-86,1.5964878401847,0.252,0.08,4.88178495599189e-83,"Notochord","C5orf49"
"E2F8.3",2.25492217288843e-86,1.08667379452701,0.456,0.221,6.7647665186653e-83,"Notochord","E2F8"
"KDM5B.4",2.27516054390392e-86,9.38723723883417,0.611,0.388,6.82548163171177e-83,"Notochord","KDM5B"
"NASP.3",2.29999467725888e-86,-0.6736632620964,0.251,0.494,6.89998403177663e-83,"Notochord","NASP"
"MYH9.4",3.53472345376111e-86,2.48841305309172,0.535,0.342,1.06041703612833e-82,"Notochord","MYH9"
"TPK1.1",5.18057642327866e-86,-6.93584213455519,0.325,0.141,1.5541729269836e-82,"Notochord","TPK1"
"FEZ1.4",6.90291935061876e-86,-1.22975863005956,0.117,0.355,2.07087580518563e-82,"Notochord","FEZ1"
"MYORG",7.19802482238248e-86,11.1938191411229,0.397,0.044,2.15940744671474e-82,"Notochord","MYORG"
"PCSK7.4",8.18174006639532e-86,-0.924274739777593,0.353,0.233,2.4545220199186e-82,"Notochord","PCSK7"
"HNRNPAB.3",8.18526820873866e-86,-1.1863893727294,0.261,0.48,2.4555804626216e-82,"Notochord","HNRNPAB"
"ALPK2",8.80437549158453e-86,6.2688889003679,0.481,0.117,2.64131264747536e-82,"Notochord","ALPK2"
"SYTL1",1.41111019706566e-85,11.3362319469479,0.308,0.149,4.23333059119697e-82,"Notochord","SYTL1"
"FNDC3B.4",1.42330684857056e-85,-4.61214745106761,0.493,0.268,4.26992054571169e-82,"Notochord","FNDC3B"
"LDB2.3",1.8539803268157e-85,-1.91012989378246,0.452,0.279,5.5619409804471e-82,"Notochord","LDB2"
"HIST1H1D.2",2.65998139005832e-85,0.874596659497847,0.493,0.283,7.97994417017496e-82,"Notochord","HIST1H1D"
"RGCC",3.75268440763938e-85,5.35012424100439,0.386,0.082,1.12580532229181e-81,"Notochord","RGCC"
"GSAP",5.80512315633647e-85,6.71837240329354,0.345,0.048,1.74153694690094e-81,"Notochord","GSAP"
"IRAK4",1.12308186617457e-84,-2.41801667228628,0.333,0.13,3.3692455985237e-81,"Notochord","IRAK4"
"NOSTRIN",1.41667626001616e-84,3.05139682369461,0.281,0.115,4.25002878004848e-81,"Notochord","NOSTRIN"
"MGST2.4",2.05810140905467e-84,2.25065488850336,0.437,0.262,6.17430422716402e-81,"Notochord","MGST2"
"KIAA1755",1.88700174163525e-83,1.12181845585515,0.323,0.076,5.66100522490576e-80,"Notochord","KIAA1755"
"TTC25",1.07061474279325e-82,0.677123812472793,0.328,0.106,3.21184422837974e-79,"Notochord","TTC25"
"NBL1.2",1.08418137082109e-82,4.67302252557864,0.345,0.143,3.25254411246328e-79,"Notochord","NBL1"
"AL353622.1",1.28104673637705e-82,-5.47421484413742,0.336,0.134,3.84314020913116e-79,"Notochord","AL353622.1"
"HNRNPA2B1.3",1.86138764063372e-82,-1.16615428094224,0.261,0.477,5.58416292190115e-79,"Notochord","HNRNPA2B1"
"IFI30",1.87955218194195e-82,4.52331660384801,0.261,0.085,5.63865654582585e-79,"Notochord","IFI30"
"RND3.4",2.58248232365417e-82,-2.48916554428956,0.495,0.322,7.74744697096251e-79,"Notochord","RND3"
"ADCY2",2.87117518259802e-82,0.843221219255005,0.392,0.102,8.61352554779406e-79,"Notochord","ADCY2"
"AL121821.2.2",3.31642882276862e-82,1.69609684486761,0.38,0.136,9.94928646830587e-79,"Notochord","AL121821.2"
"DNAJC1.4",4.04659552377277e-82,-2.28464974029283,0.562,0.352,1.21397865713183e-78,"Notochord","DNAJC1"
"MEF2C",6.99115691445095e-82,-1.24344636061614,0.324,0.078,2.09734707433528e-78,"Notochord","MEF2C"
"EGFLAM",8.09860952897445e-82,4.634087443407,0.365,0.053,2.42958285869234e-78,"Notochord","EGFLAM"
"MIR3936HG",1.19950632501744e-81,-3.1335336346711,0.319,0.099,3.59851897505232e-78,"Notochord","MIR3936HG"
"AL135791.1.1",1.73268605098265e-81,-6.53648535723718,0.346,0.18,5.19805815294796e-78,"Notochord","AL135791.1"
"AC106795.2",1.86690459515747e-81,5.69202256502726,0.36,0.037,5.60071378547242e-78,"Notochord","AC106795.2"
"AC106881.1",5.19063379015221e-81,1.65781337383029,0.317,0.109,1.55719013704566e-77,"Notochord","AC106881.1"
"CAV2.1",6.53317846114236e-81,2.03793252650853,0.351,0.095,1.95995353834271e-77,"Notochord","CAV2"
"PLD1",6.91838908197879e-81,2.16491500739041,0.395,0.07,2.07551672459364e-77,"Notochord","PLD1"
"STARD4-AS1.3",1.33957862001611e-80,3.85529420127268,0.446,0.243,4.01873586004833e-77,"Notochord","STARD4-AS1"
"CASK.4",2.49682564734704e-80,2.13795418223815,0.581,0.365,7.49047694204112e-77,"Notochord","CASK"
"ECRG4",3.3644959956846e-80,4.97683748197598,0.272,0.094,1.00934879870538e-76,"Notochord","ECRG4"
"SARS.4",4.48672485253287e-80,2.75308486771556,0.573,0.389,1.34601745575986e-76,"Notochord","SARS"
"ADAMTS6.1",4.75005366223081e-80,-0.749117694510788,0.397,0.208,1.42501609866924e-76,"Notochord","ADAMTS6"
"MAP9.4",6.14657177732069e-80,-3.84215940532188,0.49,0.296,1.84397153319621e-76,"Notochord","MAP9"
"NIPAL1",7.15921023231342e-80,-3.0808823497302,0.333,0.124,2.14776306969403e-76,"Notochord","NIPAL1"
"SCD5.2",8.38444207952022e-80,1.67499029362714,0.416,0.209,2.51533262385607e-76,"Notochord","SCD5"
"SERPINH1.4",1.27980976609442e-79,-4.46458230490032,0.607,0.381,3.83942929828327e-76,"Notochord","SERPINH1"
"TXNRD2.1",1.29023265431561e-79,1.10135678010759,0.3,0.16,3.87069796294684e-76,"Notochord","TXNRD2"
"DUSP1.1",1.3256733940045e-79,-0.509409300190382,0.362,0.176,3.97702018201349e-76,"Notochord","DUSP1"
"IGFBP2.4",1.93991104301717e-79,-2.49786059912044,0.56,0.33,5.81973312905152e-76,"Notochord","IGFBP2"
"CALD1.4",1.9957993592629e-79,-3.01091171991593,0.553,0.32,5.98739807778869e-76,"Notochord","CALD1"
"ALDH1L2.1",4.41750786858467e-79,1.80106578530364,0.331,0.08,1.3252523605754e-75,"Notochord","ALDH1L2"
"FOXS1",4.87457745953608e-79,-1.82671203776081,0.282,0.085,1.46237323786082e-75,"Notochord","FOXS1"
"NEU1.4",6.20828162234738e-79,1.66533147604884,0.552,0.367,1.86248448670422e-75,"Notochord","NEU1"
"SOX11.3",6.56841454807501e-79,-1.60083086013756,0.237,0.438,1.9705243644225e-75,"Notochord","SOX11"
"XYLT1",6.75916141857801e-79,7.99223797237704,0.371,0.087,2.0277484255734e-75,"Notochord","XYLT1"
"JPT1.1",7.2842322081975e-79,-1.48028644170844,0.247,0.467,2.18526966245925e-75,"Notochord","JPT1"
"NTNG1",7.50292594715576e-79,4.12733403617382,0.358,0.059,2.25087778414673e-75,"Notochord","NTNG1"
"MAP1LC3B.4",8.05193045851006e-79,-1.84435128168715,0.573,0.388,2.41557913755302e-75,"Notochord","MAP1LC3B"
"SYNE1.1",1.2055224083798e-78,1.04015720352395,0.366,0.119,3.61656722513941e-75,"Notochord","SYNE1"
"FBXO6",1.24365591001674e-78,-4.68528028884401,0.322,0.095,3.73096773005021e-75,"Notochord","FBXO6"
"CYTOR.1",2.10461437078386e-78,2.76624610284226,0.319,0.111,6.31384311235159e-75,"Notochord","CYTOR"
"HOXB9.4",2.61215663585758e-78,-2.23118176973809,0.062,0.364,7.83646990757274e-75,"Notochord","HOXB9"
"PRSS23.4",3.62872063963352e-78,-7.59641664601552,0.106,0.327,1.08861619189006e-74,"Notochord","PRSS23"
"FDPS.3",4.11314424044263e-78,-0.853045471390227,0.252,0.47,1.23394327213279e-74,"Notochord","FDPS"
"STK32A.1",4.28169713039499e-78,3.38926684669872,0.393,0.139,1.2845091391185e-74,"Notochord","STK32A"
"BBC3.4",6.00683557218741e-78,1.63684434504344,0.153,0.377,1.80205067165622e-74,"Notochord","BBC3"
"SEC61B.4",1.09186263950927e-77,4.14951294995484,0.619,0.402,3.27558791852782e-74,"Notochord","SEC61B"
"PHKG1",1.12679763977471e-77,2.72453001182891,0.258,0.096,3.38039291932413e-74,"Notochord","PHKG1"
"HNRNPD.4",3.09197600478306e-77,-1.28153316021965,0.261,0.481,9.27592801434918e-74,"Notochord","HNRNPD"
"ECHDC3",3.69412610301525e-77,-1.92647560361017,0.257,0.101,1.10823783090458e-73,"Notochord","ECHDC3"
"FCER1G",4.87745608641166e-77,-0.54944169684966,0.257,0.099,1.4632368259235e-73,"Notochord","FCER1G"
"MYH10.3",1.86151507326917e-76,-5.19114056726995,0.207,0.418,5.58454521980751e-73,"Notochord","MYH10"
"RGS3.3",2.69484889940634e-76,6.07956029133841,0.477,0.306,8.08454669821903e-73,"Notochord","RGS3"
"WDR86.1",2.84187108297605e-76,-1.38772752744732,0.319,0.166,8.52561324892816e-73,"Notochord","WDR86"
"CHCHD10.3",1.41398144075105e-75,10.0505599257704,0.595,0.403,4.24194432225314e-72,"Notochord","CHCHD10"
"LGALS1.4",1.89363386938176e-75,2.34151181214554,0.409,0.314,5.68090160814529e-72,"Notochord","LGALS1"
"SYT4",3.8756519976622e-75,2.64780687342713,0.25,0.044,1.16269559929866e-71,"Notochord","SYT4"
"PSAP.2",5.16898140029216e-75,1.86331996430087,0.599,0.389,1.55069442008765e-71,"Notochord","PSAP"
"MYCN.3",5.90206270178005e-75,-2.74285601910192,0.134,0.371,1.77061881053401e-71,"Notochord","MYCN"
"NCOA7.1",6.80167081524002e-75,-5.45830457349217,0.309,0.142,2.04050124457201e-71,"Notochord","NCOA7"
"TNS3.3",7.36092556592101e-75,8.15481955008355,0.468,0.326,2.2082776697763e-71,"Notochord","TNS3"
"NECTIN3.4",7.50633554366384e-75,-3.16946626311557,0.208,0.34,2.25190066309915e-71,"Notochord","NECTIN3"
"SEC31A.4",1.18281433313965e-74,0.603791657833433,0.593,0.4,3.54844299941894e-71,"Notochord","SEC31A"
"TSPO.4",2.44217495594292e-74,1.34628656000905,0.489,0.286,7.32652486782877e-71,"Notochord","TSPO"
"AC245014.3",3.1835044444643e-74,1.85709810110761,0.356,0.164,9.55051333339291e-71,"Notochord","AC245014.3"
"EPHA4.3",5.03385440806329e-74,4.35369621032365,0.481,0.252,1.51015632241899e-70,"Notochord","EPHA4"
"PNRC1.2",8.86319201858907e-74,3.76182041686908,0.518,0.31,2.65895760557672e-70,"Notochord","PNRC1"
"WWC2.3",1.00927830281675e-73,5.41243581142324,0.503,0.377,3.02783490845024e-70,"Notochord","WWC2"
"TGFB3",1.70122347475792e-73,2.48705965705708,0.326,0.079,5.10367042427375e-70,"Notochord","TGFB3"
"AKAP9.2",9.01884766871303e-73,2.34372926598893,0.582,0.376,2.70565430061391e-69,"Notochord","AKAP9"
"OLFML2A",1.44276128127299e-72,5.14133815301332,0.332,0.1,4.32828384381897e-69,"Notochord","OLFML2A"
"PALMD",2.73689002967177e-72,5.49420811758741,0.356,0.046,8.2106700890153e-69,"Notochord","PALMD"
"CDON.1",2.93075065865391e-72,1.24960635524188,0.44,0.16,8.79225197596174e-69,"Notochord","CDON"
"RRBP1.4",8.84977531107649e-72,-2.72860428106371,0.555,0.346,2.65493259332295e-68,"Notochord","RRBP1"
"ZNF322.3",1.283026234594e-71,4.14351531793496,0.535,0.375,3.849078703782e-68,"Notochord","ZNF322"
"HMGB1.4",1.35263252554124e-71,-7.09877096043962,0.285,0.523,4.05789757662371e-68,"Notochord","HMGB1"
"BTN3A1",1.95750699196789e-71,2.99194780943906,0.269,0.095,5.87252097590366e-68,"Notochord","BTN3A1"
"TGFB1.4",2.35453814858637e-71,3.1504936088667,0.464,0.22,7.06361444575911e-68,"Notochord","TGFB1"
"DNAJA1.4",2.46016975900739e-71,-5.19242249986893,0.265,0.468,7.38050927702216e-68,"Notochord","DNAJA1"
"JUN.3",2.94898760594164e-71,1.91754660255243,0.477,0.236,8.84696281782491e-68,"Notochord","JUN"
"DUSP2.1",9.83389325521827e-71,1.93720318843623,0.274,0.118,2.95016797656548e-67,"Notochord","DUSP2"
"RNF121.1",1.15489723110823e-70,0.613276958809119,0.353,0.21,3.46469169332468e-67,"Notochord","RNF121"
"PHLDA1.1",1.17383225715685e-70,-4.52091574070028,0.275,0.155,3.52149677147054e-67,"Notochord","PHLDA1"
"CC2D1A",1.91324748253113e-70,-6.40022691908926,0.318,0.123,5.73974244759339e-67,"Notochord","CC2D1A"
"ZBTB16.3",1.99928764535376e-70,-1.94213349854607,0.07,0.312,5.99786293606129e-67,"Notochord","ZBTB16"
"EBF2",2.21527979280849e-70,1.14603791069648,0.276,0.086,6.64583937842548e-67,"Notochord","EBF2"
"FLNC.2",2.29262456619679e-70,-1.51264603970189,0.268,0.181,6.87787369859036e-67,"Notochord","FLNC"
"SNORC",2.45888356751228e-70,3.48732188983768,0.311,0.098,7.37665070253684e-67,"Notochord","SNORC"
"ANOS1",2.78787722471537e-70,1.838416981616,0.374,0.092,8.36363167414612e-67,"Notochord","ANOS1"
"IQGAP2.3",2.82220781528293e-70,-0.7895286300322,0.156,0.413,8.46662344584878e-67,"Notochord","IQGAP2"
"FLNA.4",2.84820093747184e-70,1.62573245756528,0.528,0.367,8.54460281241552e-67,"Notochord","FLNA"
"MFAP2.3",1.00438873383651e-69,1.16703524846675,0.555,0.382,3.01316620150952e-66,"Notochord","MFAP2"
"SESN1.4",1.249207001748e-69,-7.21614940735919,0.152,0.389,3.74762100524399e-66,"Notochord","SESN1"
"RAD50.4",1.35424845811359e-69,0.259006856620662,0.512,0.368,4.06274537434078e-66,"Notochord","RAD50"
"CCDC186.3",1.47264626997675e-69,6.25391182168567,0.483,0.233,4.41793880993026e-66,"Notochord","CCDC186"
"LINGO1.2",4.79320042459751e-69,-2.17719829327839,0.112,0.372,1.43796012737925e-65,"Notochord","LINGO1"
"ME1.1",5.21428951230661e-69,8.15078563222565,0.292,0.166,1.56428685369198e-65,"Notochord","ME1"
"ITPRID2.3",6.15180868551133e-69,-2.97620688470454,0.398,0.228,1.8455426056534e-65,"Notochord","ITPRID2"
"ANK2",7.51550179552377e-69,6.99511458769842,0.404,0.143,2.25465053865713e-65,"Notochord","ANK2"
"DDR2.1",8.88327055138638e-69,0.342710021869879,0.36,0.154,2.66498116541592e-65,"Notochord","DDR2"
"DSG2.4",9.7338077802893e-69,-0.355069679902699,0.578,0.395,2.92014233408679e-65,"Notochord","DSG2"
"EGR1.3",1.04305710973753e-68,2.2329135277901,0.472,0.302,3.12917132921258e-65,"Notochord","EGR1"
"AL358472.4",1.32716976413869e-68,-2.45584030934203,0.318,0.14,3.98150929241606e-65,"Notochord","AL358472.4"
"PKIG.4",1.53503562401133e-68,-4.78528171435984,0.503,0.348,4.605106872034e-65,"Notochord","PKIG"
